t	gamma	gamma_r	gamma_d	beta	N	S	S_	I	I_	R	R_	D	D_	∆S(t)	∆S_(t)	∆I(t)	∆I_(t)	∆R(t)	∆R_(t)	∆D(t)	∆D_(t)
447	0.05584288673162136	0.05402204996884304	0.0018208367627783222	0.07028730202572346	211755692	180741242	180741242.0	2140774	2140774.0	28009049	28009049.0	864627	864627.0	-127089	-127088.99999999999	7678	7677.999999999985	115572	115572.0	3839	3839.0
448	0.056136371460018285	0.05433189837639289	0.0018044730836253953	0.07067271795117505	211755692	180612811	180612811.0	2149658	2149658.0	28124698	28124698.0	868525	868525.0	-128431	-128431.0	8884	8884.0	115649	115649.0	3898	3898.0
449	0.056183210774946105	0.054367187800402395	0.0018160229745437127	0.07061867180794375	211755692	180483232	180483232.0	2158563	2158563.0	28241493	28241493.0	872404	872404.0	-129579	-129578.99999999999	8905	8905.0	116795	116794.99999999999	3879	3879.0
450	0.05610390497279683	0.05429236008861158	0.00181154488418525	0.07054953293614961	211755692	180353309	180353309.0	2167211	2167211.0	28358848	28358848.0	876324	876324.0	-129923	-129923.0	8648	8648.0	117355	117355.0	3920	3920.0
451	0.057849275959122065	0.05606422151588073	0.0017850544432413352	0.07093221513471297	211755692	180223087	180223087.0	2175844	2175844.0	28476511	28476511.0	880250	880250.0	-130222	-130221.99999999999	8633	8632.999999999985	117663	117663.0	3926	3926.0
452	0.05733938224787836	0.05555285587495324	0.001786526372925117	0.07161027881311928	211755692	180091732	180091732.0	2181328	2181328.0	28598498	28598498.0	884134	884134.0	-131355	-131355.00000000003	5484	5484.000000000029	121987	121987.0	3884	3884.0
453	0.05702115024439267	0.055318167283358456	0.001702982961034215	0.07010468730708758	211755692	179958884	179958884.0	2189100	2189100.0	28719677	28719677.0	888031	888031.0	-132848	-132848.0	7772	7772.0	121179	121179.0	3897	3897.0
454	0.05641006480621243	0.05474742071456789	0.0016626440916445414	0.06978078087401955	211755692	179828462	179828462.0	2194697	2194697.0	28840774	28840774.0	891759	891759.0	-130422	-130422.0	5597	5597.0	121097	121097.0	3728	3728.0
455	0.0554196799474409	0.05376902984210007	0.0016506501053408277	0.06945778264013007	211755692	179698405	179698405.0	2200951	2200951.0	28960928	28960928.0	895408	895408.0	-130057	-130056.99999999999	6254	6253.999999999985	120154	120154.0	3649	3649.0
456	0.05596492062090682	0.05436579353059825	0.0015991270903085745	0.06654421453081083	211755692	179568675	179568675.0	2208705	2208705.0	29079271	29079271.0	899041	899041.0	-129730	-129730.0	7754	7754.0	118343	118343.0	3633	3633.0
457	0.056369304680071924	0.054747387804216896	0.001621916875855025	0.06286188320113095	211755692	179444039	179444039.0	2209731	2209731.0	29199349	29199349.0	902573	902573.0	-124636	-124636.00000000001	1026	1026.0000000000146	120078	120078.0	3532	3532.0
458	0.05634210093867942	0.05468835825069159	0.0016537426879878268	0.06368461448081028	211755692	179326327	179326327.0	2202882	2202882.0	29320326	29320326.0	906157	906157.0	-117712	-117712.00000000001	-6849	-6848.999999999985	120977	120977.0	3584	3584.0
459	0.056375399759370795	0.0547135656988713	0.0016618340604994967	0.06501965466629936	211755692	179207522	179207522.0	2197572	2197572.0	29440798	29440798.0	909800	909800.0	-118805	-118804.99999999999	-5310	-5310.000000000015	120472	120472.0	3643	3643.0
460	0.05725127881724555	0.055569883614644267	0.001681395202601287	0.06499416519141026	211755692	179086599	179086599.0	2194606	2194606.0	29561035	29561035.0	913452	913452.0	-120923	-120923.00000000001	-2966	-2965.9999999999854	120237	120237.0	3652	3652.0
461	0.05786052476419133	0.056212729945702235	0.0016477948184890983	0.06435684895270398	211755692	178965968	178965968.0	2189593	2189593.0	29682989	29682989.0	917142	917142.0	-120631	-120630.99999999999	-5013	-5013.000000000015	121954	121954.0	3690	3690.0
462	0.05882913679533015	0.057112360832760084	0.0017167759625700677	0.06883032069003744	211755692	178846873	178846873.0	2181997	2181997.0	29806072	29806072.0	920750	920750.0	-119095	-119095.00000000001	-7596	-7595.999999999985	123083	123083.0	3608	3608.0
463	0.05898382878257484	0.05729108145503809	0.0016927473275367476	0.07075345204653644	211755692	178720026	178720026.0	2180479	2180479.0	29930691	29930691.0	924496	924496.0	-126847	-126847.0	-1518	-1518.0	124619	124619.0	3746	3746.0
464	0.059019080012868486	0.05748338507310018	0.0015356949397683122	0.06896608377203366	211755692	178589818	178589818.0	2182074	2182074.0	30055613	30055613.0	928187	928187.0	-130208	-130208.0	1595	1595.0	124922	124922.0	3691	3691.0
465	0.059759867058616856	0.05825817616567953	0.0015016908929373284	0.06740716647222286	211755692	178462899	178462899.0	2180209	2180209.0	30181046	30181046.0	931538	931538.0	-126919	-126919.0	-1865	-1865.0	125433	125433.0	3351	3351.0
466	0.06041836877396751	0.058897972928213395	0.0015203958457541164	0.06839592533121915	211755692	178339043	178339043.0	2173776	2173776.0	30308061	30308061.0	934812	934812.0	-123856	-123856.0	-6433	-6433.0	127015	127015.0	3274	3274.0
467	0.05971153158597655	0.05816700535832501	0.0015445262276515405	0.06929229786711522	211755692	178213828	178213828.0	2167655	2167655.0	30436092	30436092.0	938117	938117.0	-125215	-125214.99999999999	-6121	-6121.000000000015	128031	128031.0	3305	3305.0
468	0.05958983309395458	0.05794012928762454	0.0016497038063300396	0.06747951169960949	211755692	178087418	178087418.0	2164631	2164631.0	30562178	30562178.0	941465	941465.0	-126410	-126410.0	-3024	-3024.0	126086	126086.0	3348	3348.0
469	0.059300388930198726	0.057716407572904145	0.001583981357294584	0.06445383073953938	211755692	177964574	177964574.0	2158485	2158485.0	30687597	30687597.0	945036	945036.0	-122844	-122844.0	-6146	-6146.0	125419	125419.0	3571	3571.0
470	0.05791493745017248	0.05624082614947881	0.0016741113006936736	0.06737498905562506	211755692	177847652	177847652.0	2147408	2147408.0	30812177	30812177.0	948455	948455.0	-116922	-116921.99999999999	-11077	-11077.000000000015	124580	124580.0	3419	3419.0000000000005
471	0.05548097390833996	0.0536731396490181	0.001807834259321864	0.07431438029471545	211755692	177726138	177726138.0	2144555	2144555.0	30932949	30932949.0	952050	952050.0	-121514	-121513.99999999999	-2853	-2853.0000000000146	120772	120772.0	3595	3595.0
472	0.05546018145418053	0.05362628181943221	0.0018338996347483226	0.0752882460122311	211755692	177592378	177592378.0	2159333	2159333.0	31048054	31048054.0	955927	955927.0	-133760	-133760.0	14778	14778.0	115105	115105.0	3877	3877.0
473	0.05578927534100518	0.05395372991654105	0.0018355454244641347	0.07354988363833007	211755692	177456034	177456034.0	2175920	2175920.0	31163851	31163851.0	959887	959887.0	-136344	-136344.0	16587	16587.0	115797	115797.0	3960	3960.0
474	0.055475927321175726	0.05367252676658551	0.0018034005545902187	0.07319945476379376	211755692	177321918	177321918.0	2188643	2188643.0	31281250	31281250.0	963881	963881.0	-134116	-134116.0	12723	12723.0	117399	117399.0	3994	3994.0
475	0.05469564119266897	0.05289449990960224	0.001801141283066728	0.07812407008182619	211755692	177187762	177187762.0	2201382	2201382.0	31398720	31398720.0	967828	967828.0	-134156	-134156.0	12739	12739.0	117470	117470.0	3947	3947.0
476	0.05696706611856269	0.055145845936998006	0.0018212201815646853	0.077516013243417	211755692	177043856	177043856.0	2224882	2224882.0	31515161	31515161.0	971793	971793.0	-143906	-143906.0	23500	23500.0	116441	116441.0	3965	3965.0
477	0.05780237520793104	0.05606534274616136	0.001737032461769677	0.0732194626670156	211755692	176899663	176899663.0	2242330	2242330.0	31637854	31637854.0	975845	975845.0	-144193	-144192.99999999997	17448	17447.99999999997	122693	122693.0	4052	4052.0
478	0.056452469581643426	0.0546430357242069	0.0018094338574365242	0.07565982795101736	211755692	176762506	176762506.0	2249875	2249875.0	31763571	31763571.0	979740	979740.0	-137157	-137157.0	7545	7545.0	125717	125717.0	3895	3895.0
479	0.055171859623066026	0.05335504969405627	0.0018168099290097525	0.07612794073905692	211755692	176620411	176620411.0	2264959	2264959.0	31886511	31886511.0	983811	983811.0	-142095	-142095.0	15084	15084.0	122940	122940.0	4071	4071.0
480	0.055268511358630784	0.053494286312282875	0.0017742250463479074	0.07549108347820983	211755692	176476594	176476594.0	2283814	2283814.0	32007358	32007358.0	987926	987926.0	-143817	-143817.00000000003	18855	18855.00000000003	120847	120847.0	4115	4115.0
481	0.05511075382125127	0.05335216347459561	0.0017585903466556584	0.07570573350226525	211755692	176332910	176332910.0	2301275	2301275.0	32129529	32129529.0	991978	991978.0	-143684	-143684.0	17461	17461.0	122171	122171.0	4052	4052.0
482	0.053375991474120144	0.05171315173876042	0.0016628397353597244	0.07969124640623136	211755692	176187834	176187834.0	2319526	2319526.0	32252307	32252307.0	996025	996025.0	-145076	-145076.00000000003	18251	18251.00000000003	122778	122778.0	4047	4047.0
483	0.05065594332792655	0.04909179205768675	0.0015641512702397982	0.07663488868902928	211755692	176034036	176034036.0	2349517	2349517.0	32372257	32372257.0	999882	999882.0	-153798	-153798.0	29991	29991.0	119950	119950.0	3857	3857.0
484	0.051288536460042326	0.04974369596261797	0.0015448404974243556	0.07670085729376473	211755692	175884355	175884355.0	2380181	2380181.0	32487599	32487599.0	1003557	1003557.0	-149681	-149681.0	30664	30663.999999999985	115342	115342.00000000001	3675	3675.0
485	0.05439630234120596	0.052978307627251225	0.0014179947139547362	0.07122090260558511	211755692	175732719	175732719.0	2409741	2409741.0	32605998	32605998.0	1007234	1007234.0	-151636	-151636.0	29560	29560.0	118399	118399.0	3677	3677.0
486	0.05506078259030651	0.053731628094476534	0.001329154495829974	0.06809941210366569	211755692	175590291	175590291.0	2421088	2421088.0	32733662	32733662.0	1010651	1010651.0	-142428	-142428.00000000003	11347	11347.00000000003	127664	127664.0	3417	3417.0
487	0.054357666765518786	0.05306420259542495	0.001293464170093838	0.06659561871727727	211755692	175453575	175453575.0	2424497	2424497.0	32863751	32863751.0	1013869	1013869.0	-136716	-136715.99999999997	3409	3408.999999999971	130089	130089.0	3218	3218.0
488	0.05436210688039669	0.05310143713877835	0.0012606697416183389	0.06457728795275705	211755692	175319794	175319794.0	2426488	2426488.0	32992405	32992405.0	1017005	1017005.0	-133781	-133781.0	1991	1991.0	128654	128654.0	3136	3135.9999999999995
489	0.05760766039698669	0.05641392014974964	0.0011937402472370522	0.05501657319473236	211755692	175190060	175190060.0	2424313	2424313.0	33121255	33121255.0	1020064	1020064.0	-129734	-129734.0	-2175	-2175.0	128850	128850.0	3059	3059.0
490	0.058886847599164925	0.05764592901878914	0.001240918580375783	0.05291620860357879	211755692	175079714	175079714.0	2395000	2395000.0	33258020	33258020.0	1022958	1022958.0	-110346	-110345.99999999999	-29313	-29313.000000000015	136765	136765.0	2894	2894.0
491	0.05758219395866455	0.056351457339692636	0.001230736618971913	0.0509202307957504	211755692	174974930	174974930.0	2358750	2358750.0	33396082	33396082.0	1025930	1025930.0	-104784	-104784.0	-36250	-36250.0	138062	138062.0	2972	2972.0
492	0.06002005017711851	0.0587690672619709	0.001250982915147616	0.05068160553882454	211755692	174875684	174875684.0	2322174	2322174.0	33529001	33529001.0	1028833	1028833.0	-99246	-99246.0	-36576	-36576.0	132919	132919.0	2903	2903.0
493	0.06157875184595027	0.06029190466102717	0.0012868471849230984	0.05080361114307717	211755692	174778490	174778490.0	2279991	2279991.0	33665473	33665473.0	1031738	1031738.0	-97194	-97194.0	-42183	-42183.0	136472	136472.0	2905	2905.0
494	0.06288349528028178	0.061567280199463406	0.0013162150808183797	0.050718778486938544	211755692	174682885	174682885.0	2235197	2235197.0	33802938	33802938.0	1034672	1034672.0	-95605	-95605.0	-44794	-44794.0	137465	137465.0	2934	2934.0
495	0.06477134431273047	0.06341769496640784	0.0013536493463226394	0.051227090912321076	211755692	174589366	174589366.0	2188159	2188159.0	33940553	33940553.0	1037614	1037614.0	-93519	-93519.0	-47038	-47038.0	137615	137615.0	2942	2942.0
496	0.0693256369784108	0.06791272685108993	0.0014129101273208755	0.05302651858504099	211755692	174496947	174496947.0	2138848	2138848.0	34079321	34079321.0	1040576	1040576.0	-92419	-92419.0	-49311	-49311.0	138768	138768.0	2962	2962.0
497	0.06914340525644772	0.06780897213141263	0.0013344331250350883	0.05425120561297496	211755692	174403487	174403487.0	2084031	2084031.0	34224576	34224576.0	1043598	1043598.0	-93460	-93460.0	-54817	-54817.0	145255	145255.0	3022	3022.0
498	0.0718471539340853	0.07049549150734954	0.0013516624267357648	0.05501803958076373	211755692	174310369	174310369.0	2033052	2033052.0	34365892	34365892.0	1046379	1046379.0	-93118	-93118.0	-50979	-50979.0	141316	141316.0	2781	2781.0
499	0.07073011503452653	0.06941181107375327	0.0013183039607732568	0.05520025016170978	211755692	174218294	174218294.0	1979058	1979058.0	34509213	34509213.0	1049127	1049127.0	-92075	-92074.99999999999	-53994	-53994.000000000015	143321	143321.0	2748	2748.0
500	0.07038411411757022	0.06910051955511733	0.001283594562452889	0.05474096832545554	211755692	174128415	174128415.0	1928958	1928958.0	34646583	34646583.0	1051736	1051736.0	-89879	-89879.0	-50100	-50100.0	137370	137370.0	2609	2609.0
501	0.07084233146455889	0.06955298347889916	0.001289347985659727	0.055217346275844695	211755692	174041585	174041585.0	1880020	1880020.0	34779875	34779875.0	1054212	1054212.0	-86830	-86830.0	-48938	-48938.0	133292	133292.0	2476	2476.0
502	0.07089898458428212	0.06958031957977377	0.0013186650045083498	0.05481337209421715	211755692	173956264	173956264.0	1832156	1832156.0	34910636	34910636.0	1056636	1056636.0	-85321	-85321.0	-47864	-47864.0	130761	130760.99999999999	2424	2424.0
503	0.06470457059164324	0.06341307897205112	0.001291491619592124	0.05305380194498798	211755692	173873764	173873764.0	1784758	1784758.0	35038118	35038118.0	1059052	1059052.0	-82500	-82500.0	-47398	-47398.0	127482	127482.0	2416	2416.0
504	0.06376783388903993	0.0625068330447475	0.00126100084429244	0.05224464151971711	211755692	173796015	173796015.0	1747025	1747025.0	35151295	35151295.0	1061357	1061357.0	-77749	-77749.00000000001	-37733	-37733.0	113177	113177.00000000001	2305	2305.0
505	0.062028655412468166	0.060808567159222976	0.0012200882532451892	0.05179954893877373	211755692	173721104	173721104.0	1710532	1710532.0	35260496	35260496.0	1063560	1063560.0	-74911	-74911.0	-36493	-36492.999999999985	109201	109200.99999999999	2203	2203.0
506	0.06258705399732875	0.061390359664186225	0.0011966943331425302	0.04880071659563357	211755692	173648414	173648414.0	1677120	1677120.0	35364511	35364511.0	1065647	1065647.0	-72690	-72690.0	-33412	-33412.0	104015	104015.0	2087	2087.0
507	0.06330073752340981	0.062133754659086056	0.0011669828643237538	0.0473845742513989	211755692	173581298	173581298.0	1639270	1639270.0	35467470	35467470.0	1067654	1067654.0	-67116	-67116.0	-37850	-37850.0	102959	102959.0	2007	2007.0000000000002
508	0.06386226406599399	0.06240776499897447	0.001454499067019515	0.05738923039112536	211755692	173517625	173517625.0	1599176	1599176.0	35569324	35569324.0	1069567	1069567.0	-63673	-63673.0	-40094	-40094.0	101854	101854.0	1913	1913.0
509	0.06455135690716246	0.06311456433192643	0.0014367925752360308	0.05733578577252373	211755692	173442422	173442422.0	1572252	1572252.0	35669125	35669125.0	1071893	1071893.0	-75203	-75203.00000000001	-26924	-26923.999999999985	99801	99801.0	2326	2326.0
510	0.06692813724227097	0.06547727335997675	0.0014508638822942166	0.055096812735567276	211755692	173368586	173368586.0	1544597	1544597.0	35768357	35768357.0	1074152	1074152.0	-73836	-73835.99999999999	-27655	-27655.0	99232	99231.99999999999	2259	2259.0
511	0.06765989694849742	0.06625675510210835	0.0014031418463890607	0.05325100117468264	211755692	173298911	173298911.0	1510895	1510895.0	35869493	35869493.0	1076393	1076393.0	-69675	-69675.0	-33702	-33702.0	101136	101136.0	2241	2241.0
512	0.06765989694849742	0.06625675510210835	0.0014031418463890607	0.05325100117468264	211755692	173233066	173233066.0	1474513	1474513.0	35969600	35969600.0	1078513	1078513.0	-65845	-65844.99999999999	-36382	-36382.000000000015	100107	100107.0	2120	2120.0
