t	gamma	gamma_r	gamma_d	beta	N	S	S_	I	I_	R	R_	D	D_	∆S(t)	∆S_(t)	∆I(t)	∆I_(t)	∆R(t)	∆R_(t)	∆D(t)	∆D_(t)
155	0.030176035909115703	0.020117357272743802	0.010058678636371901	0.069961424434009	10000.0	5981.143865113993	5981.14386510581	1820.4014440098595	1820.4014440124681	1465.636460583918	1465.6364605878136	732.818230291959	732.8182302939068	-76.24120746187782	-76.24120746188869	21.956767526590284	21.95676752651562	36.189626623528056	36.18962662358205	18.094813311764028	18.094813311791025
156	0.030167980249538894	0.020111986833025928	0.010055993416512964	0.06993764950080922	10000.0	5904.969286007958	5904.969285999769	1841.643523772446	1841.6435237749824	1502.2581268128831	1502.2581268168312	751.1290634064416	751.1290634084156	-76.17457910603571	-76.17457910604065	21.242079762586627	21.242079762514336	36.62166622896507	36.62166622901754	18.310833114482534	18.31083311450877
157	0.030159941789157756	0.020106627859438505	0.010053313929719252	0.06991410295744689	10000.0	5828.913152125304	5828.913152117117	1862.1409922032549	1862.1409922057005	1539.297237114122	1539.297237118121	769.648618557061	769.6486185590605	-76.05613388265374	-76.05613388265301	20.497468430808794	20.497468430718143	37.03911030123891	37.03911030128992	18.519555150619453	18.51955515064496
158	0.030151925886287026	0.02010128392419135	0.010050641962095675	0.06989080373278041	10000.0	5753.026580148514	5753.026580140334	1881.8655002519856	1881.8655002543553	1576.7386130661585	1576.7386130702066	788.3693065330792	788.3693065351033	-75.88657197679004	-75.88657197678313	19.72450804873074	19.724508048654727	37.441375952036424	37.4413759520856	18.720687976018212	18.7206879760428
159	0.03014393779791222	0.02009595853194148	0.01004797926597074	0.06986777009353312	10000.0	5677.359844935645	5677.359844927478	1900.79036637329	1900.7903663755822	1614.566525793864	1614.56652579796	807.283262896932	807.28326289898	-75.66673521286884	-75.66673521285655	18.924866121304376	18.92486612122677	37.82791272770555	37.82791272775319	18.913956363852776	18.913956363876594
160	0.03013598266584491	0.020090655110563273	0.010045327555281636	0.06984501959431652	10000.0	5601.962244156598	5601.962244148448	1918.8906605815139	1918.8906605837153	1652.7647301744155	1652.7647301785576	826.3823650872077	826.3823650892788	-75.39760077904702	-75.39760077902949	18.100294208223886	18.100294208133164	38.19820438055149	38.19820438059755	19.099102190275744	19.099102190298776
161	0.03012806550372387	0.02008537700248258	0.01004268850124129	0.06982256903180825	10000.0	5526.881969946871	5526.881969938744	1936.1432791062857	1936.1432791084164	1691.3165006310396	1691.316500635226	845.6582503155198	845.658250317613	-75.08027420972667	-75.08027420970357	17.252618524771833	17.252618524701035	38.551770456624126	38.55177045666836	19.275885228312063	19.27588522833418
162	0.030120191184814807	0.020080127456543206	0.010040063728271603	0.06980043440355647	10000.0	5452.16598824139	5452.16598823329	1952.5270092742414	1952.5270092762973	1730.2046683227122	1730.2046683269414	865.1023341613561	865.1023341634707	-74.71598170548168	-74.71598170545403	16.38373016795572	16.383730167880927	38.88816769167261	38.8881676917154	19.444083845836303	19.4440838458577
163	0.03011236443081588	0.02007490962054392	0.01003745481027196	0.06977863087140271	10000.0	5377.859926366433	5377.859926358365	1968.0225843363517	1968.0225843383053	1769.411659531282	1769.4116595355526	884.705829765641	884.7058297677763	-74.30606187495687	-74.30606187492472	15.49557506211022	15.495575062007966	39.20699120856989	39.20699120861117	19.603495604284944	19.603495604305586
164	0.030104589801573167	0.02006972653438211	0.010034863267191056	0.06975717272936985	10000.0	5304.007969379868	5304.007969371837	1982.6127280552957	1982.6127280571613	1808.9195350430236	1808.9195350473333	904.4597675215118	904.4597675236666	-73.8519569865648	-73.85195698652731	14.590143718944091	14.590143718856183	39.50787551174153	39.50787551178075	19.753937755870766	19.753937755890377
165	0.030096871685809094	0.02006458112387273	0.010032290561936365	0.06973607337677513	10000.0	5230.652765559779	5230.65276555179	1996.2821889619029	1996.2821889636693	1848.7100303186787	1848.7100303230259	924.3550151593394	924.3550151615129	-73.35520382008872	-73.35520382004668	13.669460906607128	13.669460906507908	39.790495275655076	39.790495275692514	19.895247637827538	19.895247637846257
166	0.030089214292900682	0.02005947619526712	0.01002973809763356	0.06971534529591163	10000.0	5157.835341349413	5157.835341341471	2009.0177642824196	2009.017764284083	1888.764596245247	1888.7645962496297	944.3822981226235	944.3822981248148	-72.81742421036597	-72.81742421031917	12.735575320516773	12.735575320413517	40.05456592656833	40.05456592660377	20.027282963284165	20.027282963301886
167	0.03008162164568174	0.020054414430454495	0.010027207215227247	0.0696950000347424	10000.0	5085.595025975916	5085.595025968025	2020.8083136281916	2020.8083136297412	1929.064440263739	1929.064440268155	964.5322201318695	964.5322201340775	-72.24031537349765	-72.24031537344622	11.790549345771979	11.79054934565822	40.29984401849197	40.299844018525334	20.149922009245984	20.149922009262667
168	0.03007409757430657	0.020049398382871047	0.010024699191435523	0.0696750481942304	10000.0	5013.969385870144	5013.9693858623095	2031.6447626249512	2031.6447626263987	1969.5905676697466	1969.5905676741938	984.7952838348733	984.7952838370969	-71.62564010577171	-71.6256401057155	10.8364489967596	10.83644899665746	40.52612740600762	40.5261274060387	20.26306370300381	20.26306370301935
169	0.030066645711135747	0.020044430474090498	0.010022215237045249	0.0696554994205354	10000.0	4942.994168928122	4942.994168920348	2041.5200967394637	2041.5200967408048	2010.3238228880878	2010.323822892564	1005.1619114440439	1005.161911446282	-70.97521694202169	-70.97521694196136	9.875334114512498	9.875334114406144	40.73325521834113	40.73325521837015	20.366627609170564	20.366627609185073
170	0.030059269486705252	0.020039512991136835	0.010019756495568417	0.06963636240175679	10000.0	4872.703258570968	4872.703258563258	2050.429345635793	2050.4293456370256	2051.2449305286405	2051.244930533144	1025.6224652643202	1025.622465266572	-70.29091035715464	-70.29091035709025	8.909248896329473	8.909248896220902	40.92110764055269	40.92110764057957	20.460553820276346	20.460553820289785
171	0.0300519721266774	0.0200346480844516	0.0100173240422258	0.06961764486899945	10000.0	4803.128637481525	4803.128637473884	2058.369558461313	2058.3695584624475	2092.334536037917	2092.334536042445	1046.1672680189586	1046.1672680212225	-69.57462108944219	-69.57462108937392	7.940212825519666	7.940212825421867	41.08960550927668	41.08960550930137	20.54480275463834	20.544802754650686
172	0.030044756649757864	0.020029837766505243	0.010014918883252621	0.06959935360182672	10000.0	4734.300360822589	4734.300360815019	2065.339770522983	2065.3397705239977	2133.5732457694376	2133.573245773988	1066.7866228847188	1066.786622886994	-68.82827665893637	-68.82827665886481	6.970212061670281	6.970212061550072	41.23870973152043	41.23870973154316	20.619354865760215	20.61935486577158
173	0.030037625866649507	0.02002508391109967	0.010012541955549835	0.0695814944376324	10000.0	4666.246538673943	4666.246538666449	2071.3409618672135	2071.340961868108	2174.941666305724	2174.941666310295	1087.470833152862	1087.4708331551476	-68.05382214864585	-68.05382214857048	6.001191344230392	6.001191344110211	41.36842053628652	41.36842053630684	20.68421026814326	20.68421026815342
174	0.030030582379855147	0.020020388253236765	0.010010194126618382	0.06956407228490546	10000.0	4598.993327364899	4598.993327357484	2076.376008321438	2076.376008322213	2216.420442875613	2216.420442880202	1108.2102214378065	1108.210221440101	-67.25321130904376	-67.25321130896478	5.035046454224357	5.035046454104631	41.47877656988885	41.47877656990676	20.739388284944425	20.73938828495338
175	0.030023628584375975	0.020015752389583984	0.010007876194791992	0.0695470911398391	10000.0	4532.564929324878	4532.564929317546	2080.4496255919967	2080.449625592677	2257.990296721914	2257.9902967265184	1128.995148360957	1128.9951483632592	-66.42839804002142	-66.4283980399391	4.0736172705587705	4.073617270464084	41.56985384630116	41.569853846316676	20.78492692315058	20.784926923158338
176	0.030016766669231282	0.02001117777948752	0.01000558888974376	0.06953055410656937	10000.0	4466.983601028142	4466.983601020895	2083.5683070414634	2083.568307042029	2299.632061286766	2299.632061291384	1149.816030643383	1149.816030645692	-65.58132829673559	-65.58132829665095	3.1186814494667487	3.1186814493523514	41.64176456485211	41.64176456486573	20.820882282426055	20.820882282432866
177	0.03000999861974684	0.020006665746497895	0.010003332873248947	0.06951446341996267	10000.0	4402.269668568797	4402.2696685616365	2085.740255788944	2085.740255789401	2341.3267170946788	2341.326717099308	1170.6633585473394	1170.663358549654	-64.71393245934541	-64.71393245925798	2.1719487474806556	2.1719487473721415	41.69465580791257	41.69465580792389	20.847327903956284	20.847327903961943
178	0.03000332622058533	0.02000221748039022	0.01000110874019511	0.06949882047141417	10000.0	4338.441550370731	4338.441550363661	2086.9753117896353	2086.9753117899863	2383.055425226263	2383.0554252309016	1191.5277126131316	1191.5277126154508	-63.82811819806557	-63.828118197975726	1.235056000691202	1.2350560005853737	41.728708131584426	41.72870813159357	20.864354065792213	20.864354065796785
179	0.02999675105940816	0.01999783403960544	0.00999891701980272	0.06948362583699891	10000.0	4275.5157865114115	4275.515786504433	2087.284874555017	2087.2848745552715	2424.7995592888847	2424.79955929353	1212.3997796444423	1212.399779646765	-62.925763859319886	-62.925763859227914	0.3095627653815427	0.3095627652851647	41.74413406262147	41.7441340626285	20.872067031310735	20.87206703131425
180	0.029990274531137832	0.019993516354091887	0.009996758177045944	0.06946887930762699	10000.0	4213.5070741206355	4213.507074113751	2086.681822173699	2086.6818221738513	2466.5407358036146	2466.540735808265	1233.2703679018073	1233.2703679041324	-62.008712390776054	-62.00871239068242	-0.6030523813178661	-0.6030523814200421	41.74117651472989	41.741176514734974	20.870588257364943	20.870588257367487
181	0.029983897842811726	0.01998926522854115	0.009994632614270575	0.0694545799212846	10000.0	4152.428308303874	4152.428308297084	2085.1804272843456	2085.180427284389	2508.2608429410307	2508.260842945684	1254.1304214705153	1254.130421472842	-61.078765816761916	-61.07876581666658	-1.501394889353378	-1.501394889462155	41.72010713741611	41.720107137419156	20.860053568708054	20.860053568709578
182	0.029977622018815347	0.0199850813458769	0.00999254067293845	0.06944072599631698	10000.0	4092.2906280341695	4092.290628027477	2082.796270638518	2082.7962706384706	2549.94206755138	2549.9420675560345	1274.97103377569	1274.9710337780173	-60.137680269704106	-60.13768026960704	-2.3841566458277157	-2.384156645918587	41.681224610349545	41.68122461035042	20.840612305174773	20.84061230517521
183	0.02997144790666511	0.01998096527111007	0.009990482635555036	0.0694273151666659	10000.0	4033.1034664577155	4033.103466451121	2079.54615287158	2079.546152871428	2591.56692044698	2591.5669204516335	1295.78346022349	1295.7834602258167	-59.187161576453946	-59.1871615763558	-3.2501177669378194	-3.2501177670425037	41.624852895599815	41.62485289559887	20.812426447799908	20.812426447799435
184	0.02996537618304779	0.019976917455365194	0.009988458727682597	0.06941434441751033	10000.0	3974.8746050629293	3974.8746050564346	2075.448005076086	2075.448005075823	2633.1182599071776	2633.118259911828	1316.5591299535888	1316.559129955914	-58.228861394786236	-58.228861394686774	-4.098147795494242	-4.0981477956050725	41.551339460197596	41.55133946019456	20.775669730098798	20.77566973009728
185	0.029959407360267486	0.019972938240178324	0.009986469120089162	0.06940181012192374	10000.0	3917.6102311745253	3917.6102311681316	2070.5207987440217	2070.520798743673	2674.579313387485	2674.5793133921297	1337.2896566937425	1337.2896566960649	-57.26437388840395	-57.26437388830314	-4.927206332064088	-4.927206332149979	41.46105348030733	41.46105348030208	20.730526740153664	20.73052674015104
186	0.02995354179282702	0.01996902786188468	0.00998451393094234	0.06938970807796144	10000.0	3861.3149982480763	3861.314998241784	2064.7844556130012	2064.7844556125524	2715.933697425804	2715.933697430442	1357.966848712902	1357.966848715221	-56.29523292644899	-56.29523292634763	-5.736343131020476	-5.736343131120471	41.35438403831904	41.35438403831207	20.67719201915952	20.677192019156035
187	0.029947779684340037	0.01996518645622669	0.009982593228113346	0.06937803354598251	10000.0	3805.9920884593157	3805.9920884531257	2058.2597579173753	2058.2597579168405	2757.1654357487264	2757.1654357533553	1378.5827178743632	1378.5827178766776	-55.322909788760626	-55.32290978865845	-6.524697695625946	-6.5246976957117155	41.23173832292241	41.23173832291344	20.615869161461205	20.61586916145672
188	0.029942121094507633	0.019961414063005087	0.009980707031502544	0.06936678128606892	10000.0	3751.643277103995	3751.6432770979072	2050.9682595094364	2050.968259508822	2798.258975590895	2798.258975595513	1399.1294877954474	1399.1294877977566	-54.34881135532078	-54.34881135521827	-7.291498407938889	-7.2914984080183345	41.09353984216841	41.09353984215773	20.546769921084206	20.546769921078866
189	0.029936565946222134	0.019957710630814755	0.009978855315407377	0.06935594559521285	10000.0	3698.2689983482337	3698.268998342249	2042.932198277981	2042.932198277276	2839.1992022490435	2839.1992022536497	1419.5996011245218	1419.5996011268248	-53.374278755761225	-53.37427875565863	-8.036061231455506	-8.036061231546071	40.94022665814873	40.94022665813647	20.470113329074366	20.470113329068234
190	0.029931114032753895	0.01995407602183593	0.009977038010917965	0.06934552034417737	10000.0	3645.8684118956817	3645.8684118897995	2034.1744102531263	2034.1744102523369	2879.9714519006498	2879.971451905242	1439.9857259503249	1439.985725952621	-52.400586452552034	-52.400586452449154	-8.757788024854563	-8.757788024939067	40.77224965160622	40.77224965159215	20.38612482580311	20.386124825796074
191	0.02992576502494431	0.01995051001662954	0.00997525500831477	0.06933549901388603	10000.0	3594.439470165598	3594.4394701598185	2024.7182457474148	2024.718245746545	2920.561522724514	2920.56152272909	1460.280761362257	1460.280761364545	-51.42894173008381	-51.42894172998087	-9.456164505711513	-9.456164505791726	40.59007082386415	40.5900708238484	20.295035411932076	20.2950354119242
192	0.029920518478377442	0.019947012318918295	0.009973506159459147	0.0693258747310217	10000.0	3543.978985604922	3543.9789855992453	2014.587487844127	2014.5874878431896	2960.9556843671503	2960.955684371709	1480.4778421835751	1480.4778421858546	-50.46048456067592	-50.460484560573114	-10.130757903287758	-10.130757903355445	40.39416164263639	40.39416164261904	20.197080821318195	20.19708082130952
193	0.029915373840456963	0.01994358256030464	0.00997179128015232	0.06931664030300021	10000.0	3494.482697787219	3494.4826977816447	2003.806273505493	2003.80627350447	3001.1406858047158	3001.140685809256	1500.5703429023579	1500.570342904628	-49.49628781770298	-49.49628781760066	-10.781214338634072	-10.78121433871948	40.18500143756546	40.18500143754676	20.09250071878273	20.09250071877338
194	0.02991033045754761	0.01994022030503174	0.00997011015251587	0.0693077882518092	10000.0	3445.9453399811364	3445.9453399756644	1992.399017535797	1992.3990175347112	3041.103761655229	3041.1037616597487	1520.5518808276145	1520.5518808298743	-48.53735780608258	-48.53735780598038	-11.407255969696052	-11.407255969758793	39.96307585051318	39.96307585049278	19.98153792525659	19.98153792524639
195	0.029905387581812187	0.01993692505454146	0.00996846252727073	0.06929931084702648	10000.0	3398.3607049012307	3398.36070489586	1980.390339597904	1980.3903395967588	3080.8326370004215	3080.8326370049194	1540.4163185002108	1540.4163185024597	-47.58463507990564	-47.58463507980414	-12.008677937893026	-12.008677937952278	39.72887534519259	39.72887534517094	19.864437672596296	19.86443767258547
196	0.029900544378028276	0.01993369625201885	0.009966848126009425	0.0692912001375066	10000.0	3351.7217093832874	3351.7217093780173	1967.8049944468949	1967.8049944456839	3120.315530779723	3120.315530784198	1560.1577653898614	1560.157765392099	-46.638995517943385	-46.638995517842716	-12.58534515100905	-12.585345151075018	39.48289377930132	39.48289377927849	19.74144688965066	19.741446889639246
197	0.0298957999302471	0.0199305332868314	0.0099652666434157	0.0692834479821008	10000.0	3306.0204577554846	3306.0204577503146	1954.6678055109373	1954.667805509658	3159.541157822233	3159.541157826684	1579.7705789111164	1579.770578913342	-45.701251627802776	-45.7012516277028	-13.13718893595751	-13.13718893602605	39.22562704251004	39.225627042485904	19.61281352125502	19.612813521242952
198	0.02989115324822998	0.019927435498819986	0.009963717749409993	0.06927604607885139	10000.0	3261.2483037045104	3261.2483036994395	1941.0036019182562	1941.0036019169208	3198.4987295846663	3198.498729589092	1599.2493647923332	1599.249364794546	-44.77215405097422	-44.7721540508749	-13.664203592681133	-13.664203592736982	38.95757176243342	38.95757176240792	19.47878588121671	19.47878588120396
199	0.029886603273700733	0.019924402182467157	0.009962201091233578	0.06926898599317942	10000.0	3217.3959104630662	3217.3959104580936	1926.8371590393988	1926.8371590380016	3237.1779536648696	3237.1779536692684	1618.5889768324348	1618.5889768346342	-43.85239324144413	-43.85239324134577	-14.166442878857424	-14.166442878919277	38.67922408020331	38.6792240801767	19.339612040101656	19.33961204008835
200	0.02988214888644447	0.01992143259096298	0.00996071629548149	0.06926225918451101	10000.0	3174.4533091705803	3174.453309165705	1912.193142586643	1912.1931425851967	3275.569032161693	3275.569032166064	1637.7845160808465	1637.784516083032	-42.94260129248596	-42.942601292388446	-14.64401645275575	-14.644016452804912	38.39107849682341	38.39107849679557	19.195539248411706	19.195539248397786
201	0.029877788910088472	0.01991852594005898	0.00995926297002949	0.06925585703160296	10000.0	3132.4099552837047	3132.4099552789257	1897.0960562871016	1897.096056285607	3313.6626589526345	3313.662658956977	1656.8313294763173	1656.8313294784884	-42.04335388687559	-42.04335388677923	-15.097086299541388	-15.097086299589762	38.09362679094147	38.09362679091266	19.046813395470735	19.04681339545633
202	0.02987352211777431	0.01991568141184954	0.00995784070592477	0.0692497708565809	10000.0	3091.254782935943	3091.254782931259	1881.5701931229478	1881.570193121411	3351.4500159605727	3351.4500159648856	1675.7250079802864	1675.7250079824428	-41.15517234776189	-41.15517234766667	-15.525863164153861	-15.52586316419601	37.787357007938226	37.787357007908454	18.893678503969113	18.893678503954227
203	0.02986934723746191	0.019912898158307938	0.009956449079153969	0.06924399194745642	10000.0	3050.9762571671877	3050.976257162598	1865.6395901113012	1865.6395901097148	3388.9227684808416	3388.922768485124	1694.4613842404208	1694.461384242562	-40.27852576875512	-40.27852576866118	-15.930603011646554	-15.930603011696178	37.47275252026884	37.47275252023824	18.73637626013442	18.73637626011912
204	0.029865262957149957	0.019910175304766638	0.009955087652383319	0.06923851157931944	10000.0	3011.562423963984	3011.562423959487	1849.3279865775007	1849.3279865758823	3426.0730596388353	3426.0730596430863	1713.0365298194176	1713.0365298215431	-39.41383320320347	-39.413833203110656	-16.311603533800508	-16.311603533832518	37.150291157993706	37.150291157962116	18.575145578996853	18.575145578981058
205	0.029861267929703096	0.019907511953135396	0.009953755976567698	0.06923332103428624	10000.0	2973.0009580695264	2973.000958065121	1832.6587858588077	1832.6587858571434	3462.8935040476044	3462.893504051823	1731.4467520238022	1731.4467520259116	-38.5614658944578	-38.56146589436647	-16.66920071869299	-16.669200718738942	36.82044440876916	36.82044440873694	18.41022220438458	18.41022220436847
206	0.029857360777554597	0.0199049071850364	0.0099524535925182	0.0692284116198554	10000.0	2935.2792085391216	2935.279208534806	1815.655020360951	1815.6550203592535	3499.3771807331073	3499.3771807372927	1749.6885903665536	1749.6885903686464	-37.72174953040485	-37.7217495303147	-17.003765497856648	-17.003765497889823	36.483676685502815	36.48367668546968	18.241838342751407	18.24183834273484
207	0.02985354009708996	0.019902360064726638	0.009951180032363319	0.0692237746861628	10000.0	2898.3842420322635	2898.3842420280366	1798.339319877314	1798.3393198755784	3535.5176253934374	3535.517625397589	1767.7588126967187	1767.7588126987946	-36.894966506858054	-36.894966506769315	-17.3157004836371	-17.315700483675165	36.140444660330104	36.14044466029632	18.070222330165052	18.07022233014816
208	0.029849804462820907	0.019899869641880605	0.009949934820940302	0.0692194016418964	10000.0	2862.302883845884	2862.3028838417445	1780.7338830695815	1780.7338830677913	3571.3088220561913	3571.3088220603086	1785.6544110280956	1785.6544110301543	-36.081358186379475	-36.08135818629204	-17.60543680773253	-17.605436807787022	35.79119666275392	35.79119666271938	17.89559833137696	17.89559833135969
209	0.02984615243133942	0.01989743495422628	0.00994871747711314	0.06921528396884827	10000.0	2827.0217567057402	2827.021756701687	1762.8604519997953	1762.8604519979554	3606.745194196156	3606.7451942002376	1803.372597098078	1803.3725971001188	-35.28112714014378	-35.28112714005729	-17.873431069786193	-17.873431069836066	35.43637213996453	35.436372139928906	17.718186069982266	17.718186069964453
210	0.029842582545023214	0.019895055030015475	0.009947527515007737	0.06921141323532058	10000.0	2792.527317343744	2792.5273173397763	1744.7402895962255	1744.7402895943553	3641.8215953731997	3641.821595377245	1820.9107976865998	1820.9107976886226	-34.49443936199623	-34.494439361910764	-18.120162403569793	-18.12016240360012	35.07640117704386	35.076401177007256	17.53820058852193	17.538200588503628
211	0.029839093335449506	0.01989272889029967	0.009946364445149835	0.06920778110844977	10000.0	2758.8058908984312	2758.8058908945477	1726.39415992964	1726.3941599277368	3676.5332994478017	3676.53329945181	1838.2666497239009	1838.266649725905	-33.72142644531277	-33.72142644522872	-18.34612966658551	-18.34612966661853	34.71170407460204	34.711704074564835	17.35585203730102	17.355852037282418
212	0.029835683326720937	0.019890455551147292	0.009945227775573646	0.06920437936519332	10000.0	2725.8437031839862	2725.8437031801855	1707.8423111721643	1707.8423111702405	3710.8759904290787	3710.875990433049	1855.4379952145393	1855.4379952165245	-32.96218771444501	-32.96218771436228	-18.551848757475682	-18.551848757496394	34.342690981276974	34.342690981239116	17.171345490638487	17.171345490619558
213	0.029832351038435064	0.019888234025623376	0.009944117012811688	0.0692011999024133	10000.0	2693.626910880415	2693.6269108766955	1689.1044611076213	1689.10446110568	3744.8457520078173	3744.8457520117495	1872.4228760039086	1872.4228760058747	-32.21679230357131	-32.216792303490095	-18.737850064542954	-18.737850064560398	33.9697615787386	33.96976157870033	16.9848807893693	16.984880789350164
214	0.029829094988545524	0.019886063325697017	0.009943031662848508	0.06919823474581259	10000.0	2662.141629703192	2662.141629699552	1670.1997850604816	1670.199785058532	3778.43905682405	3778.4390568279437	1889.219528412025	1889.2195284139718	-31.485281177222987	-31.485281177143317	-18.904676047139674	-18.904676047148012	33.59330481623283	33.59330481619422	16.796652408116415	16.79665240809711
215	0.02982591369595287	0.01988394246396858	0.00994197123198429	0.06919547605803315	10000.0	2631.373960615743	2631.373960612181	1651.1469061095129	1651.1469061075438	3811.6527555163284	3811.6527555201833	1905.8263777581642	1905.8263777600916	-30.76766908744912	-30.767669087371143	-19.05287895096876	-19.05287895098812	33.213698692278285	33.21369869223951	16.606849346139143	16.606849346119755
216	0.029822805682937586	0.019881870455291724	0.009940935227645862	0.06919291614543427	10000.0	2601.310014151947	2601.3100141484615	1631.9638874523387	1631.9638874503598	3844.4840655969697	3844.4840656007855	1922.2420327984848	1922.2420328003927	-30.063946463795673	-30.063946463719127	-19.183018657174216	-19.18301865718408	32.83131008064129	32.83131008060214	16.415655040320644	16.41565504030107
217	0.02981976947736841	0.019879846318245607	0.009939923159122803	0.0691905474645694	10000.0	2571.935932919163	2571.9359329157523	1612.6682267880756	1612.6682267860656	3876.9305601950114	3876.9305601987876	1938.4652800975057	1938.4652800993938	-29.374081232784192	-29.374081232709216	-19.295660664263096	-19.29566066429429	32.44649459804168	32.44649459800234	16.22324729902084	16.22324729900117
218	0.029816803614813866	0.019877869076542577	0.009938934538271289	0.06918836262722236	10000.0	2543.237912354129	2543.237912350792	1593.2768525868182	1593.2768525847887	3908.990156705876	3908.990156709612	1954.495078352938	1954.495078354806	-28.698020565033858	-28.698020564960032	-19.39137420125735	-19.391374201276932	32.059596510864594	32.05959651082464	16.029798255432297	16.02979825541232
219	0.02981390664035221	0.019875937760234805	0.009937968880117403	0.06918635440510887	10000.0	2515.202219806202	2515.202219802937	1573.8061221171458	1573.806122115094	3940.6611053842826	3940.6611053879783	1970.3305526921413	1970.3305526939891	-28.035692547927283	-28.035692547854786	-19.47073046967239	-19.4707304696946	31.670948678406603	31.67094867836626	15.835474339203301	15.83547433918313
220	0.029811077110359935	0.019874051406906623	0.009937025703453312	0.0691845157335561	10000.0	2487.8152120228515	2487.8152120196582	1554.2718211056758	1554.271821103619	3971.9419779141595	3971.9419779178143	1985.9709889570797	1985.9709889589071	-27.387007783350327	-27.387007783279074	-19.534301011470006	-19.534301011475087	31.280872529876888	31.280872529836106	15.640436264938444	15.640436264918053
221	0.029808313593989874	0.019872209062659917	0.009936104531329959	0.06918283971452734	10000.0	2461.063351113024	2461.0633511099004	1534.6891649060594	1534.6891649039972	4002.83165598712	4002.831655990734	2001.41582799356	2001.415827995367	-26.75186090982743	-26.75186090975769	-19.582656199616395	-19.58265619962186	30.889678072960578	30.889678072919697	15.444839036480289	15.444839036459848
222	0.02980561467466172	0.019870409783107813	0.009935204891553907	0.0691813196192151	10000.0	2434.933219063687	2434.9332190606315	1515.07280105858	1515.0728010565092	4033.329319918332	4033.329319921905	2016.664659959166	2016.6646599609526	-26.130132049337135	-26.130132049268855	-19.616363847479533	-19.616363847487936	30.497663931212173	30.497663931171193	15.248831965606087	15.248831965585596
223	0.029802978951268752	0.019868652634179168	0.009934326317089584	0.06917994888963569	10000.0	2409.4115308842293	2409.4115308812407	1495.4368131256342	1495.4368131235492	4063.434437326607	4063.434437330139	2031.7172186633036	2031.7172186650696	-25.52168817945767	-25.521688179390765	-19.63598793294568	-19.635987932959964	30.105117408274964	30.10511740823382	15.052558704137482	15.05255870411691
224	0.029800405039388963	0.019866936692925975	0.009933468346462988	0.0691787211400084	10000.0	2384.4851464526478	2384.4851464497247	1475.7947256926789	1475.7947256905913	4093.1467519029643	4093.146751906455	2046.5733759514821	2046.5733759532275	-24.926384431581482	-24.92638443151581	-19.64208743295535	-19.642087432957748	29.71231457635713	29.712314576315705	14.856157288178565	14.856157288157853
225	0.029797891572255535	0.019865261048170355	0.009932630524085178	0.06917763015745984	10000.0	2360.1410811358587	2360.1410811329997	1456.159510428828	1456.1595104267426	4122.466272290055	4122.466272293504	2061.2331361450274	2061.233136146752	-24.344065316789056	-24.344065316724777	-19.635215263850796	-19.635215263848774	29.319520387090506	29.319520387049035	14.659760193545253	14.659760193524518
226	0.029795437201642502	0.019863624801095003	0.009931812400547501	0.06917666990233455	10000.0	2336.366515255084	2336.3665152522876	1436.5435931059424	1436.5435931038498	4151.393261092499	4151.393261095906	2075.6966305462497	2075.696630547953	-23.774565880774844	-23.774565880711997	-19.615917322885707	-19.615917322892777	28.926988802444612	28.926988802403184	14.463494401222306	14.463494401201592
227	0.02979304059873112	0.019862027065820746	0.009931013532910373	0.06917583450771887	10000.0	2313.148802465345	2313.14880246261	1416.9588614798572	1416.9588614777795	4179.928224036373	4179.928224039738	2089.9641120181864	2089.964112019869	-23.217712789738925	-23.217712789677318	-19.58473162608516	-19.584731626070326	28.534962943873325	28.53496294383176	14.267481471936662	14.26748147191588
228	0.0297907004546722	0.019860466969781467	0.009930233484890734	0.06917511827925373	10000.0	2290.4754771162293	2290.4754771135545	1397.4166739421833	1397.4166739400957	4208.07189929424	4208.071899297564	2104.03594964712	2104.035949648782	-22.673325349115657	-22.6733253490556	-19.542187537673954	-19.542187537683706	28.14367525786747	28.143675257826203	14.071837628933736	14.071837628913102
229	0.02978841548131156	0.019858943654207706	0.009929471827103853	0.06917451569374623	10000.0	2268.334260658564	2268.334260655948	1377.9278688560678	1377.9278688539885	4235.825246990091	4235.825246993373	2117.9126234950454	2117.9126234966866	-22.14121645766545	-22.141216457606514	-19.488805086115462	-19.48880508610721	27.753347695850607	27.75334769580915	13.876673847925304	13.876673847904575
230	0.029786184411614743	0.019857456274409827	0.009928728137204914	0.06917402139819018	10000.0	2246.713067159853	2246.713067157295	1358.5027744940164	1358.502774491941	4263.189438897266	4263.189438900507	2131.594719448633	2131.5947194502537	-21.62119349871091	-21.621193498653348	-19.425094362051368	-19.425094362047446	27.364191907175154	27.36419190713386	13.682095953587577	13.68209595356693
231	0.02978400600006905	0.019856004000046033	0.009928002000023016	0.06917363020793718	10000.0	2225.6000079884197	2225.600007985918	1339.1512195006924	1339.1512194986105	4290.165848340445	4290.165848343646	2145.0829241702227	2145.082924171823	-21.11305917143318	-21.113059171376886	-19.351554993324044	-19.351554993330343	26.976409443179364	26.976409443138152	13.488204721589682	13.488204721569076
